symbol,trades,win_rate,total_return_pct,max_drawdown_pct,sharpe,profit_factor
BTC/USD,22,13.636363636363635,2.2943184207597778,8.030134568913317,0.4514057375450931,1.614915189633831
ETH/USD,41,14.634146341463413,10.503900607838146,8.019202988988894,1.6438652648844172,2.1591614474251433
